"No.","Time","Source IP","Source HW","Source Port","Dest IP","Dest HW","Dest Port","Protocol","Length","Info"
"78","1.172975000","157.56.126.41","Sonicwal_18:fb:1a","443","10.50.63.61","Giga-Byt_59:c5:93","55709","TCP","1526","[TCP segment of a reassembled PDU]"
"79","1.173005000","10.50.63.61","Giga-Byt_59:c5:93","55709","157.56.126.41","Sonicwal_18:fb:1a","443","TCP","66","55709 > https [ACK] Seq=63 Ack=1461 Win=17376 Len=0 TSval=5275941 TSecr=427598391"
"80","1.187679000","157.56.126.41","Sonicwal_18:fb:1a","443","10.50.63.61","Giga-Byt_59:c5:93","55709","TCP","1514","[TCP segment of a reassembled PDU]"
"81","1.187705000","10.50.63.61","Giga-Byt_59:c5:93","55709","157.56.126.41","Sonicwal_18:fb:1a","443","TCP","66","55709 > https [ACK] Seq=63 Ack=2909 Win=20272 Len=0 TSval=5275945 TSecr=427598392"
"82","1.188067000","157.56.126.41","Sonicwal_18:fb:1a","443","10.50.63.61","Giga-Byt_59:c5:93","55709","TLSv1","1629","Server Hello, Certificate, Server Hello Done"
"83","1.188079000","10.50.63.61","Giga-Byt_59:c5:93","55709","157.56.126.41","Sonicwal_18:fb:1a","443","TCP","66","55709 > https [ACK] Seq=63 Ack=4472 Win=23168 Len=0 TSval=5275945 TSecr=427598392"
"84","1.208865000","10.50.63.61","Giga-Byt_59:c5:93","55709","157.56.126.41","Sonicwal_18:fb:1a","443","TLSv1","333","Client Key Exchange"
"85","1.212297000","111.221.74.26","Sonicwal_18:fb:1a","40030","10.50.63.61","Giga-Byt_59:c5:93","44235","TCP","66","40030 > 44235 [ACK] Seq=1 Ack=54 Win=14848 Len=0 TSval=399275703 TSecr=5275870"
"86","1.212888000","111.221.74.26","Sonicwal_18:fb:1a","40030","10.50.63.61","Giga-Byt_59:c5:93","44235","TCP","132","40030 > 44235 [PSH, ACK] Seq=1 Ack=54 Win=14848 Len=66 TSval=399275703 TSecr=5275870"
"87","1.212897000","10.50.63.61","Giga-Byt_59:c5:93","44235","111.221.74.26","Sonicwal_18:fb:1a","40030","TCP","66","44235 > 40030 [ACK] Seq=54 Ack=67 Win=14720 Len=0 TSval=5275951 TSecr=399275703"
"88","1.213420000","10.50.63.61","Giga-Byt_59:c5:93","44235","111.221.74.26","Sonicwal_18:fb:1a","40030","TCP","74","44235 > 40030 [PSH, ACK] Seq=54 Ack=67 Win=14720 Len=8 TSval=5275951 TSecr=399275703"
"89","1.421260000","157.56.126.41","Sonicwal_18:fb:1a","443","10.50.63.61","Giga-Byt_59:c5:93","55709","TCP","66","https > 55709 [ACK] Seq=4472 Ack=330 Win=64893 Len=0 TSval=427598416 TSecr=5275950"
"90","1.421290000","10.50.63.61","Giga-Byt_59:c5:93","55709","157.56.126.41","Sonicwal_18:fb:1a","443","TLSv1","113","Change Cipher Spec, Encrypted Handshake Message"
"91","1.436034000","157.56.126.41","Sonicwal_18:fb:1a","443","10.50.63.61","Giga-Byt_59:c5:93","55709","TLSv1","113","Change Cipher Spec, Encrypted Handshake Message"
"92","1.436276000","10.50.63.61","Giga-Byt_59:c5:93","55709","157.56.126.41","Sonicwal_18:fb:1a","443","TLSv1","399","Application Data"
"93","1.451290000","157.56.126.41","Sonicwal_18:fb:1a","443","10.50.63.61","Giga-Byt_59:c5:93","55709","TLSv1","312","Application Data"
"94","1.454578000","10.50.63.61","Giga-Byt_59:c5:93","55709","157.56.126.41","Sonicwal_18:fb:1a","443","TLSv1","692","Application Data"
"95","1.470497000","157.56.126.41","Sonicwal_18:fb:1a","443","10.50.63.61","Giga-Byt_59:c5:93","55709","TLSv1","104","Application Data"
"96","1.470718000","10.50.63.61","Giga-Byt_59:c5:93","55709","157.56.126.41","Sonicwal_18:fb:1a","443","TLSv1","249","Application Data"
"97","1.518079000","157.56.126.41","Sonicwal_18:fb:1a","443","10.50.63.61","Giga-Byt_59:c5:93","55709","TLSv1","255","Application Data"
"98","1.518379000","157.56.126.41","Sonicwal_18:fb:1a","443","10.50.63.61","Giga-Byt_59:c5:93","55709","TLSv1","334","Application Data"
